3202,4022,,user,why would you set a reminder in the past,2026-01-08 11:08:31.810405+00,2026-01-08 11:08:31.810405+00,,,,,,,sent,0.0,neutral
3204,4023,,user,maya can you shcedule tasks,2026-01-08 11:16:29.473803+00,2026-01-08 11:16:29.473803+00,,,,,,,sent,0.0,neutral
3206,4023,,user,send a gmail to minajsar8a@gmail.com in 5 mins asking him to study  about prompts,2026-01-08 11:16:52.597414+00,2026-01-08 11:16:52.597414+00,,,,,,,sent,0.0,neutral
3208,4024,,user,create a to do list. I have to buy milk. I have do my laundry. I have buy fruits.,2026-01-08 11:28:17.038219+00,2026-01-08 11:28:17.038219+00,,,,,,,sent,0.0,neutral
3210,4024,,user,"wait, edit the list, I do not have to buy fruits, I have to buy vegetables.",2026-01-08 11:28:44.527439+00,2026-01-08 11:28:44.527439+00,,,,,,,sent,0.0,neutral
3212,4025,,user,send a gmail to minajsar8a@gmail.com in 5 mins asking him to study  about prompts,2026-01-08 11:31:29.570808+00,2026-01-08 11:31:29.570808+00,,,,,,,sent,0.0,neutral
3214,4024,,user,"yes, now show the edited lis",2026-01-08 11:31:38.209841+00,2026-01-08 11:31:38.209841+00,,,,,,,sent,0.0,neutral
3216,4024,,user,delete the list,2026-01-08 11:32:01.71741+00,2026-01-08 11:32:01.71741+00,,,,,,,sent,0.0,neutral
3217,4025,,user,assunme,2026-01-08 11:32:06.877141+00,2026-01-08 11:32:06.877141+00,,,,,,,sent,0.0,neutral
3220,4025,,user,try again,2026-01-08 11:33:02.871308+00,2026-01-08 11:33:02.871308+00,,,,,,,sent,0.0,neutral
3222,4024,,user,I don't have 4 tasks in my list. I have only 3 tasks.,2026-01-08 11:33:18.09402+00,2026-01-08 11:33:18.09402+00,,,,,,,sent,0.0,neutral
3224,4025,,user,send a gmail to minajsar8a@gmail.com in 5 mins asking him to study  about prompts,2026-01-08 11:33:41.906797+00,2026-01-08 11:33:41.906797+00,,,,,,,sent,0.0,neutral
3225,4024,,user,now delete all the tasks.,2026-01-08 11:33:44.701133+00,2026-01-08 11:33:44.701133+00,,,,,,,sent,0.0,neutral
3228,4024,,user,remind me to drink water at 5:10PM,2026-01-08 11:34:30.972112+00,2026-01-08 11:34:30.972112+00,,,,,,,sent,0.0,neutral
3230,4024,,user,how many reminders do I have?,2026-01-08 11:35:15.099295+00,2026-01-08 11:35:15.099295+00,,,,,,,sent,0.0,neutral
3231,4025,,user,get my todos,2026-01-08 11:35:19.720523+00,2026-01-08 11:35:19.720523+00,,,,,,,sent,0.0,neutral
3234,4024,,user,list my reminders,2026-01-08 11:35:40.592199+00,2026-01-08 11:35:40.592199+00,,,,,,,sent,0.0,neutral
3236,4025,,user,"create one called ""Load testing""",2026-01-08 11:35:52.331654+00,2026-01-08 11:35:52.331654+00,,,,,,,sent,0.0,neutral
3238,4024,,user,delete all the birthday reminders,2026-01-08 11:36:29.376634+00,2026-01-08 11:36:29.376634+00,,,,,,,sent,0.0,neutral
3239,4025,,user,create one called prompt testing,2026-01-08 11:36:41.056773+00,2026-01-08 11:36:41.056773+00,,,,,,,sent,0.0,neutral
3242,4025,,user,"create one called ""Reminder Recipient Feature""",2026-01-08 11:37:13.457188+00,2026-01-08 11:37:13.457188+00,,,,,,,sent,0.0,neutral
3244,4024,,user,"give me those reminders, which are not from the calendar",2026-01-08 11:37:44.127158+00,2026-01-08 11:37:44.127158+00,,,,,,,sent,0.0,neutral
3246,4025,,user,get all my todos now,2026-01-08 11:37:50.35763+00,2026-01-08 11:37:50.35763+00,,,,,,,sent,0.0,neutral
3248,4025,,user,mark all done,2026-01-08 11:38:15.522097+00,2026-01-08 11:38:15.522097+00,,,,,,,sent,0.0,neutral
3250,4024,,user,edit the drink water reminder and move it to 5:12pm,2026-01-08 11:38:21.465739+00,2026-01-08 11:38:21.465739+00,,,,,,,sent,0.0,neutral
3252,4025,,user,yes,2026-01-08 11:38:31.18712+00,2026-01-08 11:38:31.18712+00,,,,,,,sent,0.0,neutral
3254,4025,,user,delete all todos,2026-01-08 11:41:53.468739+00,2026-01-08 11:41:53.468739+00,,,,,,,sent,0.0,neutral
3257,4024,,user,"okay, thank you.
I am drinking water now,  so delete this reminder.",2026-01-08 11:42:40.863812+00,2026-01-08 11:42:40.863812+00,,,,,,,sent,0.0,neutral
3259,4026,,user,"schedule the following email to proconsultant70@gmail.com and send it at 5:20PM


Subject: Payment Reminder – Account Access at Risk

Hi Pro,

This is a gentle reminder to complete your pending payment. If we do not receive the payment soon, we may have to close your account access.

Please let us know if you have any questions or need assistance with the payment process.

Thank you,
Dev Aggarwal",2026-01-08 11:47:03.435075+00,2026-01-08 11:47:03.435075+00,,,,,,,sent,0.0,neutral
3261,4026,,user,you didn't send it,2026-01-08 11:55:12.369303+00,2026-01-08 11:55:12.369303+00,,,,,,,sent,0.0,neutral
3263,4027,,user,Maya set reminder for 5:00 pm today to remind me of the meeting,2026-01-08 11:56:43.231975+00,2026-01-08 11:56:43.231975+00,,,,,,,sent,0.0,neutral
3266,4028,,user,now that time is passed,2026-01-08 12:04:44.897986+00,2026-01-08 12:04:44.897986+00,,,,,,,sent,0.0,neutral
3268,4028,,user,schedule it now at 5:45pm,2026-01-08 12:05:01.691343+00,2026-01-08 12:05:01.691343+00,,,,,,,sent,0.0,neutral
3270,4028,,user,schedule this email at 5:45PM,2026-01-08 12:05:36.265736+00,2026-01-08 12:05:36.265736+00,,,,,,,sent,0.0,neutral
3272,4028,,user,the email which you were supposed to send at 5:20PM,2026-01-08 12:06:07.663717+00,2026-01-08 12:06:07.663717+00,,,,,,,sent,0.0,neutral
3274,4028,,user,"I already gave you the recipient, content and subject",2026-01-08 12:06:45.740267+00,2026-01-08 12:06:45.740267+00,,,,,,,sent,0.0,neutral
3276,4028,,user,"schedule the following email to proconsultant70@gmail.com and send it at 5:45PM


Subject: Payment Reminder – Account Access at Risk

Hi Pro,

This is a gentle reminder to complete your pending payment. If we do not receive the payment soon, we may have to close your account access.

Please let us know if you have any questions or need assistance with the payment process.

Thank you,
Dev Aggarwal",2026-01-08 12:07:19.028382+00,2026-01-08 12:07:19.028382+00,,,,,,,sent,0.0,neutral
3278,4028,,user,"Okay, do not forget it this time",2026-01-08 12:07:54.970406+00,2026-01-08 12:07:54.970406+00,,,,,,,sent,0.0,neutral
3280,4029,,user,What are my todos,2026-01-08 12:11:39.52783+00,2026-01-08 12:11:39.52783+00,,,,,,,sent,0.0,neutral
3282,4029,,user,Please give a numbered list,2026-01-08 12:12:07.569585+00,2026-01-08 12:12:07.569585+00,,,,,,,sent,0.0,neutral
3284,4029,,user,Remove the third one,2026-01-08 12:12:31.296669+00,2026-01-08 12:12:31.296669+00,,,,,,,sent,0.0,neutral
3286,4029,,user,"Yeah, what does it look like now",2026-01-08 12:13:17.113577+00,2026-01-08 12:13:17.113577+00,,,,,,,sent,0.0,neutral
3288,4029,,user,Delete all todos,2026-01-08 12:13:45.109166+00,2026-01-08 12:13:45.109166+00,,,,,,,sent,0.0,neutral
3290,4029,,user,What are my 10 todos,2026-01-08 12:14:13.995714+00,2026-01-08 12:14:13.995714+00,,,,,,,sent,0.0,neutral
3292,4029,,user,What about my reminders?,2026-01-08 12:14:44.800643+00,2026-01-08 12:14:44.800643+00,,,,,,,sent,0.0,neutral
3294,4029,,user,Please delete all reminders,2026-01-08 12:15:17.458638+00,2026-01-08 12:15:17.458638+00,,,,,,,sent,0.0,neutral
3296,4029,,user,Please remind me at 5:50 to turn the cooktop,2026-01-08 12:15:42.47548+00,2026-01-08 12:15:42.47548+00,,,,,,,sent,0.0,neutral
3298,4028,,user,did you send the email?,2026-01-08 12:16:20.475246+00,2026-01-08 12:16:20.475246+00,,,,,,,sent,0.0,neutral
3300,4029,,user,"Yes, it's ist",2026-01-08 12:16:28.323131+00,2026-01-08 12:16:28.323131+00,,,,,,,sent,0.0,neutral
3302,4029,,user,"Yes, I'm Abhijeet",2026-01-08 12:17:19.325688+00,2026-01-08 12:17:19.325688+00,,,,,,,sent,0.0,neutral
3304,4029,,user,Yes,2026-01-08 12:17:48.227365+00,2026-01-08 12:17:48.227365+00,,,,,,,sent,0.0,neutral
3306,4029,,user,Please set a reminder after 1 hr to cook pasta,2026-01-08 12:18:52.74177+00,2026-01-08 12:18:52.74177+00,,,,,,,sent,0.0,neutral
3308,4029,,user,"Okay, set my user details. Whats missing?",2026-01-08 12:19:17.782024+00,2026-01-08 12:19:17.782024+00,,,,,,,sent,0.0,neutral
3310,4029,,user,"Please schedule an email for minajsara8@gmail.com 
Subject: hi
Body: this is a greeting",2026-01-08 12:21:05.431988+00,2026-01-08 12:21:05.431988+00,,,,,,,sent,0.0,neutral
3312,4029,,user,I would like it to be sent after a minute,2026-01-08 12:21:32.29293+00,2026-01-08 12:21:32.29293+00,,,,,,,sent,0.0,neutral
3314,4029,,user,Please send the email now,2026-01-08 12:21:47.321033+00,2026-01-08 12:21:47.321033+00,,,,,,,sent,0.0,neutral
3316,4029,,user,What about the scheduled email,2026-01-08 12:22:53.826257+00,2026-01-08 12:22:53.826257+00,,,,,,,sent,0.0,neutral
3318,4029,,user,"Schedule an email
minajsara8@gmail.com 

Subject: urgent message
Body: this is a scheduled email
Send it in 2 minutes",2026-01-08 12:23:56.02975+00,2026-01-08 12:23:56.02975+00,,,,,,,sent,0.0,neutral
3320,4029,,user,Remind me in 5 minutes to check on the scheduled email,2026-01-08 12:24:39.622917+00,2026-01-08 12:24:39.622917+00,,,,,,,sent,0.0,neutral
3324,4029,,user,Make a reminder to stretch in 30 min,2026-01-08 12:25:13.6026+00,2026-01-08 12:25:13.6026+00,,,,,,,sent,0.0,neutral
3326,4032,,user,what is this ?,2026-01-08 12:33:51.71413+00,2026-01-08 12:33:51.71413+00,,,,,,,sent,0.0,neutral
3328,4033,,user,User sent a voice note. Transcript: hi maya maya can you schedule a meeting for for eight thirty ist no sorry do it for seven pm dubai time okay schedule it for seven pm dubai time and send invite to ahmed kamal,2026-01-08 13:01:55.72922+00,2026-01-08 13:01:55.72922+00,,,,,,,sent,0.0,neutral
3330,4033,,user,User sent a voice note. Transcript: it's ahmed dot kamal at the rate ravan dot a,2026-01-08 13:03:15.97603+00,2026-01-08 13:03:15.97603+00,,,,,,,sent,0.0,neutral
3332,4033,,user,Meeting ravan,2026-01-08 13:06:19.27969+00,2026-01-08 13:06:19.27969+00,,,,,,,sent,0.0,neutral
3334,4033,,user,Wrong piu this Ahmed.kamal@ravan.ai,2026-01-08 13:12:34.929859+00,2026-01-08 13:12:34.929859+00,,,,,,,sent,0.0,neutral
3336,4034,,user,User sent a voice note. Transcript: हां तो अभी pending क्या गया है कि अभी normally jango वालों पर हमारे पास admin panel होता था जहां से सब कुछ देख सकते थे free वगैरह या कोई भी देख सकते थे ना तो अब हमारे पास इसमें भी admin panel नहीं है इसमें हमने बोला use किया है यह सबसे fast वह fast होते हैं five hundred का भी fast होता है और इसमें कोई ऐसी dashboard नहीं होता logs logs basically developer को दिखेंगे logs admin panel होता तो admin panel में दिखते हैं नहीं मतलब ultra ox होता तो ultra ox में दिखते हैं admin panel से कोई value change हो सकती है कुछ भी जैसे ऊपर भी जब उसकी वह अभी free हो नहीं कर पाते वह आधी चीज़ें code में हैं prompt वगैरह tool वगैरह वह admin panel से change कर सकते तो वह admin panel बनाना है हां admin panel भी थोड़ा और अच्छा admin panel में बताना पड़ेगा so admin panel ठीक है यहां पर मैंने दे दो admin panel इसके अलावा and then this is वगैरह जो आप कह रहे थे कि कितने users आ रहे हैं कौन sign up कर रहे हैं क्या plan होगा हैं और वह थोड़ा झंझट है तो उसमें आपका आधा दिन करेगा हां ठीक है तो उसको पूरा centralize करता है micro service service में jambo आपका एक पूरी एक service होती है इसमें micro service है तो इसमें एक फ़ायदा यह है कि अगर इसमें कल को आपका reminder वगैरह भर होता है तो आपकी बाकी चीज़ें निकल दीजिए jango में यह होता था closer x down हो गया एक page पर भी error आ गया तो पूरी upside ही down हो जाती थी तो इसका फ़ायदा भी हुआ है नुकसान भी हुआ है trade off है तो यह है इसके अलावा बाकी आप ख़ुद से load test करना है बस वही उसको fake के देखना है और उसका prompt सबसे important prompt improve करना था बस so load testing server migration logs tool logs analysis and admin panel all of these stars ओम को करने और बाकी testing हम सबको करनी है ठीक है और इसमें अब लगभग कितना timeline लग रही है आपको monday monday monday is the target so next week we can launch at least to twenty five thirty people,2026-01-08 13:19:22.496251+00,2026-01-08 13:19:22.496251+00,,,,,,,sent,0.0315,neutral
3338,4034,,user,User sent a voice note. Transcript: tell me the tasks assigned to om that om has to do,2026-01-08 13:19:58.636258+00,2026-01-08 13:19:58.636258+00,,,,,,,sent,0.0,neutral
3344,4034,,user,Yes keep the same,2026-01-08 13:25:06.322651+00,2026-01-08 13:25:06.322651+00,,,,,,,sent,0.0,neutral
3346,4034,,user,Schedule the meeting with Ahmed Kamal Dubai time 7 pm,2026-01-08 13:26:20.023061+00,2026-01-08 13:26:20.023061+00,,,,,,,sent,0.0,neutral
3348,4034,,user,I can’t see it on google calendar,2026-01-08 13:26:56.963385+00,2026-01-08 13:26:56.963385+00,,,,,,,sent,0.0,neutral
3350,4034,,user,Schedule a meeting Dubai time 7 pm with Ahmad kamal,2026-01-08 13:28:22.775976+00,2026-01-08 13:28:22.775976+00,,,,,,,sent,0.0,neutral
3352,4034,,user,Yes,2026-01-08 13:28:40.980148+00,2026-01-08 13:28:40.980148+00,,,,,,,sent,0.0,neutral
3354,4036,,user,Send an email at 7:02 to jiya@ravan.ai reminding her of meeting,2026-01-08 14:20:58.532029+00,2026-01-08 14:20:58.532029+00,,,,,,,sent,0.0,neutral
3356,4036,,user,Update it to 7:53,2026-01-08 14:22:04.374195+00,2026-01-08 14:22:04.374195+00,,,,,,,sent,0.0,neutral
3358,4036,,user,Ok,2026-01-08 14:22:34.458391+00,2026-01-08 14:22:34.458391+00,,,,,,,sent,0.0,neutral
3360,4036,,user,hobby btao meri,2026-01-08 14:27:14.821033+00,2026-01-08 14:27:14.821033+00,,,,,,,sent,0.0,neutral
3362,4037,,user,whats up,2026-01-08 14:32:39.437612+00,2026-01-08 14:32:39.437612+00,,,,,,,sent,0.0,neutral
3363,4037,,user,whats up,2026-01-08 14:34:36.445797+00,2026-01-08 14:34:36.445797+00,,,,,,,sent,0.0,neutral
3365,4037,,user,get all todoos,2026-01-08 14:38:15.298845+00,2026-01-08 14:38:15.298845+00,,,,,,,sent,0.0,neutral
3366,4037,,user,get all todoos,2026-01-08 14:40:02.391107+00,2026-01-08 14:40:02.391107+00,,,,,,,sent,0.0,neutral
3368,4037,,user,schedule a meet at 9pm regarding food,2026-01-08 14:40:29.417963+00,2026-01-08 14:40:29.417963+00,,,,,,,sent,0.0,neutral
3370,4037,,user,send a mail to jiya@ravan.ai at 8:13pm regarding completion of work,2026-01-08 14:41:26.082052+00,2026-01-08 14:41:26.082052+00,,,,,,,sent,0.0,neutral
3372,4038,,user,"Make a to do list for 8 Jan : 
1. Closerx Website 
2. .  Video Creation team task
3. Marketting Calendar 
4. Client updates
5. R&D On tools 
6. Sripte Writing on Stand up and Podcast",2026-01-08 14:41:58.299841+00,2026-01-08 14:41:58.299841+00,,,,,,,sent,0.0,neutral
3373,4037,,user,simple,2026-01-08 14:42:00.080285+00,2026-01-08 14:42:00.080285+00,,,,,,,sent,0.0,neutral
3376,4039,,user,User sent a voice note. Transcript: जीया at रावन dot ai को दो minute बाद mail भेजना कि उसका काम खत्म नहीं हुआ,2026-01-08 14:44:00.118675+00,2026-01-08 14:44:00.118675+00,,,,,,,sent,0.0,neutral
3378,4039,,user,User sent a voice note. Transcript: also set a reminder for eight pm today that reminds me to go downstairs,2026-01-08 14:48:07.362192+00,2026-01-08 14:48:07.362192+00,,,,,,,sent,0.0,neutral
3390,4045,,user,now give me reminder for my to do list in 2 hours,2026-01-08 15:40:19.045481+00,2026-01-08 15:40:19.045481+00,,,,,,,sent,0.0,neutral
3392,4045,,user,"IST Time Zone , New Delhi",2026-01-08 15:40:42.803729+00,2026-01-08 15:40:42.803729+00,,,,,,,sent,0.0,neutral
3394,4045,,user,Mention all the tasks,2026-01-08 15:41:14.882489+00,2026-01-08 15:41:14.882489+00,,,,,,,sent,0.0,neutral
3398,4048,,user,User sent a voice note. Transcript: buyer remind me tomorrow two pm to check if villarance got seven fifty rupees payment,2026-01-08 16:57:56.380359+00,2026-01-08 16:57:56.380359+00,,,,,,,sent,0.0,neutral
3400,4049,,user,Hi,2026-01-08 18:03:09.553763+00,2026-01-08 18:03:09.553763+00,,,,,,,sent,0.0,neutral
3402,4049,,user,Are you the maya everyone talking about?,2026-01-08 18:03:40.538037+00,2026-01-08 18:03:40.538037+00,,,,,,,sent,0.0,neutral
3404,4049,,user,What are your capabilities and how can you help me.,2026-01-08 18:04:19.345532+00,2026-01-08 18:04:19.345532+00,,,,,,,sent,0.0,neutral
3406,4049,,user,remind me after 10 minutes there is a demo meeting,2026-01-08 18:10:11.990694+00,2026-01-08 18:10:11.990694+00,,,,,,,sent,0.0,neutral
3409,4050,,user,If i want you to provide me the update on google calendar then what would you require form my end?,2026-01-08 18:21:21.779653+00,2026-01-08 18:21:21.779653+00,,,,,,,sent,0.0,neutral
3411,4050,,user,about the todos how can i see that list,2026-01-08 18:21:34.755823+00,2026-01-08 18:21:34.755823+00,,,,,,,sent,0.0,neutral
3413,4050,,user,"add the todo list 

deliver the philip project",2026-01-08 18:22:13.20724+00,2026-01-08 18:22:13.20724+00,,,,,,,sent,0.0,neutral
3415,4050,,user,I want you to call me on my number or whatsapp call can you do that?,2026-01-08 18:23:58.026989+00,2026-01-08 18:23:58.026989+00,,,,,,,sent,0.0,neutral
3417,4050,,user,if i provide you a number to send a text on whatsapp can you do it?,2026-01-08 18:24:13.407309+00,2026-01-08 18:24:13.407309+00,,,,,,,sent,0.0,neutral
3419,4050,,user,I want you to check my emails,2026-01-08 18:24:44.61468+00,2026-01-08 18:24:44.61468+00,,,,,,,sent,0.0,neutral
3421,4051,,user,hi,2026-01-08 18:25:54.873363+00,2026-01-08 18:25:54.873363+00,,,,,,,sent,0.0,neutral
3423,4052,,user,Hi,2026-01-08 18:32:20.795418+00,2026-01-08 18:32:20.795418+00,,,,,,,sent,0.0,neutral
3425,4053,,user,set a reminder after 9 minutes,2026-01-08 18:46:44.746884+00,2026-01-08 18:46:44.746884+00,,,,,,,sent,0.0,neutral
3427,4053,,user,no discription,2026-01-08 18:47:15.043108+00,2026-01-08 18:47:15.043108+00,,,,,,,sent,0.0,neutral
3429,4053,,user,name of the reminder is nothing,2026-01-08 18:47:43.069812+00,2026-01-08 18:47:43.069812+00,,,,,,,sent,0.0,neutral
3431,4053,,user,now cancel that reminder,2026-01-08 18:48:11.13733+00,2026-01-08 18:48:11.13733+00,,,,,,,sent,0.0,neutral
3433,4053,,user,yes delete it,2026-01-08 18:48:58.272728+00,2026-01-08 18:48:58.272728+00,,,,,,,sent,0.0,neutral
3435,4054,,user,Hey,2026-01-08 18:49:23.21253+00,2026-01-08 18:49:23.21253+00,,,,,,,sent,0.0,neutral
3437,4054,,user,How's are you doing and where are you from?,2026-01-08 18:49:47.430159+00,2026-01-08 18:49:47.430159+00,,,,,,,sent,0.0,neutral
3439,4053,,user,provide me the names of the reminders which i told you to set.,2026-01-08 18:49:56.137481+00,2026-01-08 18:49:56.137481+00,,,,,,,sent,0.0,neutral
3441,4053,,user,delete the nothing reminder,2026-01-08 18:50:28.894642+00,2026-01-08 18:50:28.894642+00,,,,,,,sent,0.0,neutral
3443,4055,,user,Hi,2026-01-08 18:50:33.619364+00,2026-01-08 18:50:33.619364+00,,,,,,,sent,0.0,neutral
3445,4054,,user,Im doing great what's your features that you can handle on whatapp,2026-01-08 18:50:55.076844+00,2026-01-08 18:50:55.076844+00,,,,,,,sent,0.1667,positive
3447,4055,,user,What services do you offer?,2026-01-08 18:51:10.187524+00,2026-01-08 18:51:10.187524+00,,,,,,,sent,0.0,neutral
3448,4053,,user,set another reminder named nothing 1 after 1 min,2026-01-08 18:51:10.343695+00,2026-01-08 18:51:10.343695+00,,,,,,,sent,0.0,neutral
3451,4053,,user,Now delete the nothing 1 reminder,2026-01-08 18:51:41.640746+00,2026-01-08 18:51:41.640746+00,,,,,,,sent,0.0,neutral
3453,4055,,user,Can you send me an email with all the details,2026-01-08 18:51:59.766764+00,2026-01-08 18:51:59.766764+00,,,,,,,sent,0.0,neutral
3455,4054,,user,"Create me a reminder for myself of a meeting reminder 
12:30am ist will be  taken by aman",2026-01-08 18:52:28.814178+00,2026-01-08 18:52:28.814178+00,,,,,,,sent,0.0,neutral
3456,4055,,user,Use this email : arya@closerx.ai,2026-01-08 18:52:31.61259+00,2026-01-08 18:52:31.61259+00,,,,,,,sent,0.0,neutral
3460,4055,,user,Yup you can use services offered,2026-01-08 18:53:09.243832+00,2026-01-08 18:53:09.243832+00,,,,,,,sent,0.0,neutral
3462,4054,,user,Keep it as it is,2026-01-08 18:53:18.392621+00,2026-01-08 18:53:18.392621+00,,,,,,,sent,0.0,neutral
3464,4055,,user,Sure try again,2026-01-08 18:53:28.936986+00,2026-01-08 18:53:28.936986+00,,,,,,,sent,0.0,neutral
3466,4055,,user,Ok can you create a to do list for me,2026-01-08 18:55:11.284489+00,2026-01-08 18:55:11.284489+00,,,,,,,sent,0.0,neutral
3468,4055,,user,I have meeting with dhaval today at 7:30PM IST add it in my to do list,2026-01-08 18:55:51.472633+00,2026-01-08 18:55:51.472633+00,,,,,,,sent,0.0,neutral
3470,4055,,user,Where i can check the reminder,2026-01-08 18:56:19.984864+00,2026-01-08 18:56:19.984864+00,,,,,,,sent,0.0,neutral
3472,4055,,user,"Also, how will I get notified when the time comes?",2026-01-08 18:56:55.202112+00,2026-01-08 18:56:55.202112+00,,,,,,,sent,0.0,neutral
3474,4055,,user,I have meeting with felipe after 5min remind me that aswell,2026-01-08 18:57:57.408037+00,2026-01-08 18:57:57.408037+00,,,,,,,sent,0.0,neutral
3476,4054,,user,I didn't got any reminder,2026-01-08 19:02:27.847793+00,2026-01-08 19:02:27.847793+00,,,,,,,sent,0.0,neutral
3478,4054,,user,"Time is already gone 
It's now 12:32am",2026-01-08 19:03:09.446821+00,2026-01-08 19:03:09.446821+00,,,,,,,sent,0.0,neutral
3480,4054,,user,How you can create meeting calender events?,2026-01-08 19:04:02.957511+00,2026-01-08 19:04:02.957511+00,,,,,,,sent,0.0,neutral
3482,4056,,user,Can u create meeting on ghl as well? In a particular CRM,2026-01-08 19:05:00.116385+00,2026-01-08 19:05:00.116385+00,,,,,,,sent,0.0,neutral
3484,4056,,user,Where you create todo like on Asana?,2026-01-08 19:06:11.287043+00,2026-01-08 19:06:11.287043+00,,,,,,,sent,0.0,neutral
3486,4056,,user,"Create a todo for me : I have to create 2 post for nick today due time
2am ist today",2026-01-08 19:07:12.388493+00,2026-01-08 19:07:12.388493+00,,,,,,,sent,0.0,neutral
3488,4056,,user,Can u send me reminder of this todo 15 mins before the due time??,2026-01-08 19:08:01.930643+00,2026-01-08 19:08:01.930643+00,,,,,,,sent,0.0,neutral
3489,4057,,user,show me my todo list,2026-01-08 19:08:03.135223+00,2026-01-08 19:08:03.135223+00,,,,,,,sent,0.0,neutral
3492,4057,,user,how many things can you store in todo list can you store image too,2026-01-08 19:08:36.513351+00,2026-01-08 19:08:36.513351+00,,,,,,,sent,0.0,neutral
3494,4056,,user,Yes set at 1:45am ist,2026-01-08 19:08:52.441792+00,2026-01-08 19:08:52.441792+00,,,,,,,sent,0.0,neutral
3496,4056,,user,Can u call me there? Whatapp call so I can get the reminder,2026-01-08 19:09:11.290881+00,2026-01-08 19:09:11.290881+00,,,,,,,sent,0.0,neutral
3497,4057,,user,ok thanks.,2026-01-08 19:09:12.699838+00,2026-01-08 19:09:12.699838+00,,,,,,,sent,0.3333,positive
3500,4056,,user,Okay,2026-01-08 19:09:30.537548+00,2026-01-08 19:09:30.537548+00,,,,,,,sent,0.0,neutral
3502,4057,,user,do you keep the track of all our conversation?,2026-01-08 19:09:57.129772+00,2026-01-08 19:09:57.129772+00,,,,,,,sent,0.0,neutral
3504,4057,,user,forget my todo list,2026-01-08 19:10:33.141014+00,2026-01-08 19:10:33.141014+00,,,,,,,sent,0.0,neutral
3506,4057,,user,sure,2026-01-08 19:11:25.638031+00,2026-01-08 19:11:25.638031+00,,,,,,,sent,0.0,neutral
3508,4057,,user,I want you to revert back the changes which you have deleted,2026-01-08 19:12:13.988933+00,2026-01-08 19:12:13.988933+00,,,,,,,sent,0.0,neutral
3510,4057,,user,show me my todo list,2026-01-08 19:12:39.205595+00,2026-01-08 19:12:39.205595+00,,,,,,,sent,0.0,neutral
3512,4057,,user,I am having headache could you please let me know which medicine i need to take?,2026-01-08 19:14:24.25988+00,2026-01-08 19:14:24.25988+00,,,,,,,sent,0.0,neutral
3514,4057,,user,Can you tell me about closerx.ai,2026-01-08 19:15:01.99331+00,2026-01-08 19:15:01.99331+00,,,,,,,sent,0.0,neutral
3516,4057,,user,where does closerx.ai business registered in,2026-01-08 19:17:36.139711+00,2026-01-08 19:17:36.139711+00,,,,,,,sent,0.0,neutral
3518,4057,,user,can i personalize the way you provide the answers to me?,2026-01-08 19:20:10.41495+00,2026-01-08 19:20:10.41495+00,,,,,,,sent,0.0,neutral
3520,4057,,user,can i alter you memory ?,2026-01-08 19:20:35.541893+00,2026-01-08 19:20:35.541893+00,,,,,,,sent,0.0,neutral
3522,4058,,user,aman@snowie.ai i want you to connect this email to check for all the details,2026-01-08 19:23:19.498412+00,2026-01-08 19:23:19.498412+00,,,,,,,sent,0.0,neutral
3524,4058,,user,provide me the link now,2026-01-08 19:23:57.765428+00,2026-01-08 19:23:57.765428+00,,,,,,,sent,0.0,neutral
3526,4058,,user,just explain me how to get it connected,2026-01-08 19:24:34.465928+00,2026-01-08 19:24:34.465928+00,,,,,,,sent,0.0,neutral
3528,4058,,user,I am interacting with you on the whatsapp so tell me the process of connecting on whatsapp,2026-01-08 19:25:42.708508+00,2026-01-08 19:25:42.708508+00,,,,,,,sent,0.0,neutral
3531,4060,,user,do remind me at 3 to logout,2026-01-08 20:56:16.604304+00,2026-01-08 20:56:16.604304+00,,,,,,,sent,0.0,neutral
3534,4060,,user,wht my time zone ?,2026-01-08 20:56:50.662508+00,2026-01-08 20:56:50.662508+00,,,,,,,sent,0.0,neutral
3536,4060,,user,i told u to remind me at 3  i didnt mention anything else how do u know my time zone and evrthing?,2026-01-08 20:59:30.67963+00,2026-01-08 20:59:30.67963+00,,,,,,,sent,0.0,neutral
3538,4061,,user,"Kal subah 11, 11:30, 12 utha diyo",2026-01-08 22:46:16.086467+00,2026-01-08 22:46:16.086467+00,,,,,,,sent,0.0,neutral
3540,4061,,user,4 min me dilaiyo washroom jaana,2026-01-08 22:46:47.840248+00,2026-01-08 22:46:47.840248+00,,,,,,,sent,0.0,neutral
3542,4061,,user,Naughty baatein karogi?,2026-01-08 22:47:09.54843+00,2026-01-08 22:47:09.54843+00,,,,,,,sent,0.0,neutral
3545,4062,,user,User sent a voice note. Transcript: hi maya can you hear me,2026-01-09 01:34:46.934816+00,2026-01-09 01:34:46.934816+00,,,,,,,sent,0.0,neutral
3547,4063,,user,"well, fetch more",2026-01-09 02:43:24.905253+00,2026-01-09 02:43:24.905253+00,,,,,,,sent,0.0,neutral
3552,4067,,user,User sent a voice note. Transcript: maya can you please send me the steps stating manufacturing of a lip gloss,2026-01-09 08:20:56.696286+00,2026-01-09 08:20:56.696286+00,,,,,,,sent,0.0,neutral
3554,4068,,user,Hi,2026-01-09 08:23:27.150175+00,2026-01-09 08:23:27.150175+00,,,,,,,sent,0.0,neutral
